speed_threshold,radius_factor,radius_m,total_distance_m,total_points,start_removed_points,end_removed_points,total_removed_points,removed_ratio,kept_points,start_removed_distance_m,end_removed_distance_m,total_removed_distance_m,removed_distance_ratio,file
0.5,0.1,300,412252.2955497397,9920,1,265,266,0.026814516129032257,9654,5.544806630624634,28.31601686811922,33.860823498743855,8.213616725551605e-05,12_3210.csv
1.0,0.02,300,412252.2955497397,9920,2,295,297,0.029939516129032256,9623,11.667647240815072,114.08770510801374,125.75535234882881,0.0003050446382139211,12_3210.csv
1.0,0.05,300,412252.2955497397,9920,2,295,297,0.029939516129032256,9623,11.667647240815072,114.08770510801374,125.75535234882881,0.0003050446382139211,12_3210.csv
1.0,0.1,300,412252.2955497397,9920,2,295,297,0.029939516129032256,9623,11.667647240815072,114.08770510801374,125.75535234882881,0.0003050446382139211,12_3210.csv
1.5,0.02,300,412252.2955497397,9920,2,943,945,0.09526209677419355,8975,11.667647240815072,1021.8810995779074,1033.5487468187225,0.0025070782090867005,12_3210.csv
1.5,0.05,300,412252.2955497397,9920,2,943,945,0.09526209677419355,8975,11.667647240815072,1021.8810995779074,1033.5487468187225,0.0025070782090867005,12_3210.csv
1.5,0.1,300,412252.2955497397,9920,2,943,945,0.09526209677419355,8975,11.667647240815072,1021.8810995779074,1033.5487468187225,0.0025070782090867005,12_3210.csv
2.0,0.02,300,412252.2955497397,9920,2,1056,1058,0.10665322580645162,8862,11.667647240815072,1792.8316608925907,1804.4993081334057,0.004377172250131683,12_3210.csv
2.0,0.05,300,412252.2955497397,9920,2,1056,1058,0.10665322580645162,8862,11.667647240815072,1792.8316608925907,1804.4993081334057,0.004377172250131683,12_3210.csv
2.0,0.1,300,412252.2955497397,9920,2,1056,1058,0.10665322580645162,8862,11.667647240815072,1792.8316608925907,1804.4993081334057,0.004377172250131683,12_3210.csv
0.5,0.02,300,795333.1751192579,9368,1,103,104,0.011101622544833475,9264,8.93575312223274,50.85186960770332,59.78762272993606,7.517305275360993e-05,3_2208.csv
0.5,0.05,300,795333.1751192579,9368,1,103,104,0.011101622544833475,9264,8.93575312223274,50.85186960770332,59.78762272993606,7.517305275360993e-05,3_2208.csv
0.5,0.1,300,795333.1751192579,9368,1,103,104,0.011101622544833475,9264,8.93575312223274,50.85186960770332,59.78762272993606,7.517305275360993e-05,3_2208.csv
1.0,0.02,300,795333.1751192579,9368,1081,116,1197,0.12777540563620837,8171,602.2906280440608,119.52647075112,721.8170987951808,0.0009075656861502683,3_2208.csv
1.0,0.05,300,795333.1751192579,9368,1081,116,1197,0.12777540563620837,8171,602.2906280440608,119.52647075112,721.8170987951808,0.0009075656861502683,3_2208.csv
1.0,0.1,300,795333.1751192579,9368,1081,116,1197,0.12777540563620837,8171,602.2906280440608,119.52647075112,721.8170987951808,0.0009075656861502683,3_2208.csv
1.5,0.02,300,795333.1751192579,9368,1091,128,1219,0.13012382578992315,8149,647.4828308234394,214.4837800497157,861.9666108731551,0.0010837805310257625,3_2208.csv
1.5,0.05,300,795333.1751192579,9368,1091,128,1219,0.13012382578992315,8149,647.4828308234394,214.4837800497157,861.9666108731551,0.0010837805310257625,3_2208.csv
1.5,0.1,300,795333.1751192579,9368,1091,128,1219,0.13012382578992315,8149,647.4828308234394,214.4837800497157,861.9666108731551,0.0010837805310257625,3_2208.csv
2.0,0.02,300,795333.1751192579,9368,1675,151,1826,0.19491887275832623,7542,1509.1184430377107,582.4275618581564,2091.546004895867,0.0026297733708671787,3_2208.csv
2.0,0.05,300,795333.1751192579,9368,1675,151,1826,0.19491887275832623,7542,1509.1184430377107,582.4275618581564,2091.546004895867,0.0026297733708671787,3_2208.csv
2.0,0.1,300,795333.1751192579,9368,1675,151,1826,0.19491887275832623,7542,1509.1184430377107,582.4275618581564,2091.546004895867,0.0026297733708671787,3_2208.csv
0.5,0.02,300,4779061.454434152,9616,1,3,4,0.00041597337770382697,9612,0.0,9.405868708866436,9.405868708866436,1.968141401517111e-06,2_1800.csv
0.5,0.05,300,4779061.454434152,9616,1,3,4,0.00041597337770382697,9612,0.0,9.405868708866436,9.405868708866436,1.968141401517111e-06,2_1800.csv
0.5,0.1,300,4779061.454434152,9616,1,3,4,0.00041597337770382697,9612,0.0,9.405868708866436,9.405868708866436,1.968141401517111e-06,2_1800.csv
1.0,0.02,300,4779061.454434152,9616,1,34,35,0.0036397670549084857,9581,0.0,97.91005792115487,97.91005792115487,2.048729836489361e-05,2_1800.csv
1.0,0.05,300,4779061.454434152,9616,1,34,35,0.0036397670549084857,9581,0.0,97.91005792115487,97.91005792115487,2.048729836489361e-05,2_1800.csv
1.0,0.1,300,4779061.454434152,9616,1,34,35,0.0036397670549084857,9581,0.0,97.91005792115487,97.91005792115487,2.048729836489361e-05,2_1800.csv
1.5,0.02,300,4779061.454434152,9616,1,34,35,0.0036397670549084857,9581,0.0,97.91005792115487,97.91005792115487,2.048729836489361e-05,2_1800.csv
1.5,0.05,300,4779061.454434152,9616,1,34,35,0.0036397670549084857,9581,0.0,97.91005792115487,97.91005792115487,2.048729836489361e-05,2_1800.csv
1.5,0.1,300,4779061.454434152,9616,1,34,35,0.0036397670549084857,9581,0.0,97.91005792115487,97.91005792115487,2.048729836489361e-05,2_1800.csv
2.0,0.02,300,4779061.454434152,9616,1,75,76,0.007903494176372712,9540,0.0,259.1005377586323,259.1005377586323,5.421577860611759e-05,2_1800.csv
2.0,0.05,300,4779061.454434152,9616,1,75,76,0.007903494176372712,9540,0.0,259.1005377586323,259.1005377586323,5.421577860611759e-05,2_1800.csv
2.0,0.1,300,4779061.454434152,9616,1,75,76,0.007903494176372712,9540,0.0,259.1005377586323,259.1005377586323,5.421577860611759e-05,2_1800.csv
0.5,0.02,300,673799.4554421079,9942,1,165,166,0.016696841681754174,9776,685.6169876007527,202.31435040645175,887.9313380072044,0.001317797648596489,10_3064.csv
0.5,0.05,300,673799.4554421079,9942,1,165,166,0.016696841681754174,9776,685.6169876007527,202.31435040645175,887.9313380072044,0.001317797648596489,10_3064.csv
0.5,0.1,300,673799.4554421079,9942,1,165,166,0.016696841681754174,9776,685.6169876007527,202.31435040645175,887.9313380072044,0.001317797648596489,10_3064.csv
1.0,0.02,300,673799.4554421079,9942,1,2304,2305,0.23184469925568296,7637,685.6169876007527,2689.8544205588196,3375.471408159572,0.0050096083944514095,10_3064.csv
1.0,0.05,300,673799.4554421079,9942,1,2304,2305,0.23184469925568296,7637,685.6169876007527,2689.8544205588196,3375.471408159572,0.0050096083944514095,10_3064.csv
1.0,0.1,300,673799.4554421079,9942,1,2304,2305,0.23184469925568296,7637,685.6169876007527,2689.8544205588196,3375.471408159572,0.0050096083944514095,10_3064.csv
1.5,0.02,300,673799.4554421079,9942,1,2767,2768,0.2784148058740696,7174,685.6169876007527,3143.3984583519423,3829.015445952695,0.005682722678130273,10_3064.csv
1.5,0.05,300,673799.4554421079,9942,1,2767,2768,0.2784148058740696,7174,685.6169876007527,3143.3984583519423,3829.015445952695,0.005682722678130273,10_3064.csv
1.5,0.1,300,673799.4554421079,9942,1,2767,2768,0.2784148058740696,7174,685.6169876007527,3143.3984583519423,3829.015445952695,0.005682722678130273,10_3064.csv
2.0,0.02,300,673799.4554421079,9942,1,2767,2768,0.2784148058740696,7174,685.6169876007527,3143.3984583519423,3829.015445952695,0.005682722678130273,10_3064.csv
2.0,0.05,300,673799.4554421079,9942,1,2767,2768,0.2784148058740696,7174,685.6169876007527,3143.3984583519423,3829.015445952695,0.005682722678130273,10_3064.csv
2.0,0.1,300,673799.4554421079,9942,1,2767,2768,0.2784148058740696,7174,685.6169876007527,3143.3984583519423,3829.015445952695,0.005682722678130273,10_3064.csv
0.5,0.02,300,233454.3616685826,9401,1,1,2,0.00021274332517817252,9399,3.7434628047999845,10.050133413514713,13.793596218314697,5.9084765517880604e-05,10_3058.csv
0.5,0.05,300,233454.3616685826,9401,1,1,2,0.00021274332517817252,9399,3.7434628047999845,10.050133413514713,13.793596218314697,5.9084765517880604e-05,10_3058.csv
0.5,0.1,300,233454.3616685826,9401,1,1,2,0.00021274332517817252,9399,3.7434628047999845,10.050133413514713,13.793596218314697,5.9084765517880604e-05,10_3058.csv
1.0,0.02,300,233454.3616685826,9401,1,8,9,0.0009573449633017764,9392,3.7434628047999845,76.15954995167743,79.90301275647742,0.00034226395337136453,10_3058.csv
1.0,0.05,300,233454.3616685826,9401,1,8,9,0.0009573449633017764,9392,3.7434628047999845,76.15954995167743,79.90301275647742,0.00034226395337136453,10_3058.csv
1.0,0.1,300,233454.3616685826,9401,1,8,9,0.0009573449633017764,9392,3.7434628047999845,76.15954995167743,79.90301275647742,0.00034226395337136453,10_3058.csv
1.5,0.02,300,233454.3616685826,9401,4,8,12,0.0012764599510690351,9389,44.122415429761546,76.15954995167743,120.28196538143898,0.0005152268928356719,10_3058.csv
1.5,0.05,300,233454.3616685826,9401,4,8,12,0.0012764599510690351,9389,44.122415429761546,76.15954995167743,120.28196538143898,0.0005152268928356719,10_3058.csv
1.5,0.1,300,233454.3616685826,9401,4,8,12,0.0012764599510690351,9389,44.122415429761546,76.15954995167743,120.28196538143898,0.0005152268928356719,10_3058.csv
2.0,0.02,300,233454.3616685826,9401,4,35,39,0.004148494840974365,9362,44.122415429761546,732.3291153589842,776.4515307887457,0.0033259242844689914,10_3058.csv
2.0,0.05,300,233454.3616685826,9401,4,35,39,0.004148494840974365,9362,44.122415429761546,732.3291153589842,776.4515307887457,0.0033259242844689914,10_3058.csv
2.0,0.1,300,233454.3616685826,9401,4,35,39,0.004148494840974365,9362,44.122415429761546,732.3291153589842,776.4515307887457,0.0033259242844689914,10_3058.csv
0.5,0.02,300,822778.8295866462,9311,207,124,331,0.035549350230909674,8980,59.00884192621554,15.975964782124533,74.98480670834007,9.113604289747162e-05,12_3224.csv
0.5,0.05,300,822778.8295866462,9311,207,124,331,0.035549350230909674,8980,59.00884192621554,15.975964782124533,74.98480670834007,9.113604289747162e-05,12_3224.csv
0.5,0.1,300,822778.8295866462,9311,207,124,331,0.035549350230909674,8980,59.00884192621554,15.975964782124533,74.98480670834007,9.113604289747162e-05,12_3224.csv
1.0,0.02,300,822778.8295866462,9311,207,323,530,0.05692192030931157,8781,59.00884192621554,96.16798608969198,155.17682801590752,0.0001886009003098274,12_3224.csv
1.0,0.05,300,822778.8295866462,9311,207,323,530,0.05692192030931157,8781,59.00884192621554,96.16798608969198,155.17682801590752,0.0001886009003098274,12_3224.csv
1.0,0.1,300,822778.8295866462,9311,207,323,530,0.05692192030931157,8781,59.00884192621554,96.16798608969198,155.17682801590752,0.0001886009003098274,12_3224.csv
1.5,0.02,300,822778.8295866462,9311,207,323,530,0.05692192030931157,8781,59.00884192621554,96.16798608969198,155.17682801590752,0.0001886009003098274,12_3224.csv
1.5,0.05,300,822778.8295866462,9311,207,323,530,0.05692192030931157,8781,59.00884192621554,96.16798608969198,155.17682801590752,0.0001886009003098274,12_3224.csv
1.5,0.1,300,822778.8295866462,9311,207,323,530,0.05692192030931157,8781,59.00884192621554,96.16798608969198,155.17682801590752,0.0001886009003098274,12_3224.csv
2.0,0.02,300,822778.8295866462,9311,207,323,530,0.05692192030931157,8781,59.00884192621554,96.16798608969198,155.17682801590752,0.0001886009003098274,12_3224.csv
2.0,0.05,300,822778.8295866462,9311,207,323,530,0.05692192030931157,8781,59.00884192621554,96.16798608969198,155.17682801590752,0.0001886009003098274,12_3224.csv
2.0,0.1,300,822778.8295866462,9311,207,323,530,0.05692192030931157,8781,59.00884192621554,96.16798608969198,155.17682801590752,0.0001886009003098274,12_3224.csv
0.5,0.02,300,521776.10418967594,9424,1,11,12,0.0012733446519524619,9412,14.446134924654586,41.747097038311736,56.19323196296632,0.00010769606256736312,13_3566.csv
0.5,0.05,300,521776.10418967594,9424,1,11,12,0.0012733446519524619,9412,14.446134924654586,41.747097038311736,56.19323196296632,0.00010769606256736312,13_3566.csv
0.5,0.1,300,521776.10418967594,9424,1,11,12,0.0012733446519524619,9412,14.446134924654586,41.747097038311736,56.19323196296632,0.00010769606256736312,13_3566.csv
1.0,0.02,300,521776.10418967594,9424,43,12,55,0.00583616298811545,9369,88.61095735481496,57.94516695249297,146.55612430730793,0.00028087933335872327,13_3566.csv
1.0,0.05,300,521776.10418967594,9424,43,12,55,0.00583616298811545,9369,88.61095735481496,57.94516695249297,146.55612430730793,0.00028087933335872327,13_3566.csv
1.0,0.1,300,521776.10418967594,9424,43,12,55,0.00583616298811545,9369,88.61095735481496,57.94516695249297,146.55612430730793,0.00028087933335872327,13_3566.csv
1.5,0.02,300,521776.10418967594,9424,47,12,59,0.006260611205432937,9365,140.73162846935352,57.94516695249297,198.6767954218465,0.00038077020742525905,13_3566.csv
1.5,0.05,300,521776.10418967594,9424,47,12,59,0.006260611205432937,9365,140.73162846935352,57.94516695249297,198.6767954218465,0.00038077020742525905,13_3566.csv
1.5,0.1,300,521776.10418967594,9424,47,12,59,0.006260611205432937,9365,140.73162846935352,57.94516695249297,198.6767954218465,0.00038077020742525905,13_3566.csv
2.0,0.02,300,521776.10418967594,9424,47,13,60,0.006366723259762309,9364,140.73162846935352,105.64712964496341,246.37875811431695,0.0004721924904877464,13_3566.csv
2.0,0.05,300,521776.10418967594,9424,47,13,60,0.006366723259762309,9364,140.73162846935352,105.64712964496341,246.37875811431695,0.0004721924904877464,13_3566.csv
2.0,0.1,300,521776.10418967594,9424,47,13,60,0.006366723259762309,9364,140.73162846935352,105.64712964496341,246.37875811431695,0.0004721924904877464,13_3566.csv
0.5,0.02,300,597606.7654427796,7885,1,1,2,0.0002536461636017755,7883,11.416852855449406,2.4576614490496484,13.874514304499055,2.3216795904609833e-05,14_3605.csv
0.5,0.05,300,597606.7654427796,7885,1,1,2,0.0002536461636017755,7883,11.416852855449406,2.4576614490496484,13.874514304499055,2.3216795904609833e-05,14_3605.csv
0.5,0.1,300,597606.7654427796,7885,1,1,2,0.0002536461636017755,7883,11.416852855449406,2.4576614490496484,13.874514304499055,2.3216795904609833e-05,14_3605.csv
1.0,0.02,300,597606.7654427796,7885,1,1,2,0.0002536461636017755,7883,11.416852855449406,2.4576614490496484,13.874514304499055,2.3216795904609833e-05,14_3605.csv
1.0,0.05,300,597606.7654427796,7885,1,1,2,0.0002536461636017755,7883,11.416852855449406,2.4576614490496484,13.874514304499055,2.3216795904609833e-05,14_3605.csv
1.0,0.1,300,597606.7654427796,7885,1,1,2,0.0002536461636017755,7883,11.416852855449406,2.4576614490496484,13.874514304499055,2.3216795904609833e-05,14_3605.csv
1.5,0.02,300,597606.7654427796,7885,1,1,2,0.0002536461636017755,7883,11.416852855449406,2.4576614490496484,13.874514304499055,2.3216795904609833e-05,14_3605.csv
1.5,0.05,300,597606.7654427796,7885,1,1,2,0.0002536461636017755,7883,11.416852855449406,2.4576614490496484,13.874514304499055,2.3216795904609833e-05,14_3605.csv
1.5,0.1,300,597606.7654427796,7885,1,1,2,0.0002536461636017755,7883,11.416852855449406,2.4576614490496484,13.874514304499055,2.3216795904609833e-05,14_3605.csv
2.0,0.02,300,597606.7654427796,7885,1,13,14,0.0017755231452124287,7871,11.416852855449406,44.6212410764198,56.038093931869206,9.377084928138219e-05,14_3605.csv
2.0,0.05,300,597606.7654427796,7885,1,13,14,0.0017755231452124287,7871,11.416852855449406,44.6212410764198,56.038093931869206,9.377084928138219e-05,14_3605.csv
2.0,0.1,300,597606.7654427796,7885,1,13,14,0.0017755231452124287,7871,11.416852855449406,44.6212410764198,56.038093931869206,9.377084928138219e-05,14_3605.csv
0.5,0.02,300,220765.19722240837,9801,1,1,2,0.00020406081012141618,9799,11.191626857808277,1.3910408468679967,12.582667704676274,5.699570341243575e-05,2_2004.csv
0.5,0.05,300,220765.19722240837,9801,1,1,2,0.00020406081012141618,9799,11.191626857808277,1.3910408468679967,12.582667704676274,5.699570341243575e-05,2_2004.csv
0.5,0.1,300,220765.19722240837,9801,1,1,2,0.00020406081012141618,9799,11.191626857808277,1.3910408468679967,12.582667704676274,5.699570341243575e-05,2_2004.csv
1.0,0.02,300,220765.19722240837,9801,8,1,9,0.0009182736455463728,9792,45.01405524212734,1.3910408468679967,46.405096088995336,0.00021020113982116864,2_2004.csv
1.0,0.05,300,220765.19722240837,9801,8,1,9,0.0009182736455463728,9792,45.01405524212734,1.3910408468679967,46.405096088995336,0.00021020113982116864,2_2004.csv
1.0,0.1,300,220765.19722240837,9801,8,1,9,0.0009182736455463728,9792,45.01405524212734,1.3910408468679967,46.405096088995336,0.00021020113982116864,2_2004.csv
1.5,0.02,300,220765.19722240837,9801,11,22,33,0.003367003367003367,9768,74.55592225727868,191.7206171595793,266.276539416858,0.0012061527032659932,2_2004.csv
1.5,0.05,300,220765.19722240837,9801,11,22,33,0.003367003367003367,9768,74.55592225727868,191.7206171595793,266.276539416858,0.0012061527032659932,2_2004.csv
1.5,0.1,300,220765.19722240837,9801,11,22,33,0.003367003367003367,9768,74.55592225727868,191.7206171595793,266.276539416858,0.0012061527032659932,2_2004.csv
2.0,0.02,300,220765.19722240837,9801,11,22,33,0.003367003367003367,9768,74.55592225727868,191.7206171595793,266.276539416858,0.0012061527032659932,2_2004.csv
2.0,0.05,300,220765.19722240837,9801,11,22,33,0.003367003367003367,9768,74.55592225727868,191.7206171595793,266.276539416858,0.0012061527032659932,2_2004.csv
2.0,0.1,300,220765.19722240837,9801,11,22,33,0.003367003367003367,9768,74.55592225727868,191.7206171595793,266.276539416858,0.0012061527032659932,2_2004.csv
0.5,0.02,300,139532.70988223498,9891,1,8,9,0.0009099181073703367,9882,30.250065509060043,25.27454177520838,55.52460728426843,0.00039793255166570594,42_0008.csv
0.5,0.05,300,139532.70988223498,9891,1,8,9,0.0009099181073703367,9882,30.250065509060043,25.27454177520838,55.52460728426843,0.00039793255166570594,42_0008.csv
0.5,0.1,300,139532.70988223498,9891,1,8,9,0.0009099181073703367,9882,30.250065509060043,25.27454177520838,55.52460728426843,0.00039793255166570594,42_0008.csv
1.0,0.02,300,139532.70988223498,9891,1,22,23,0.0023253462743908606,9868,30.250065509060043,79.17001115285088,109.42007666191091,0.0007841894331032559,42_0008.csv
1.0,0.05,300,139532.70988223498,9891,1,22,23,0.0023253462743908606,9868,30.250065509060043,79.17001115285088,109.42007666191091,0.0007841894331032559,42_0008.csv
1.0,0.1,300,139532.70988223498,9891,1,22,23,0.0023253462743908606,9868,30.250065509060043,79.17001115285088,109.42007666191091,0.0007841894331032559,42_0008.csv
1.5,0.02,300,139532.70988223498,9891,113,134,247,0.02497219694671924,9644,147.7132873909079,836.8257312310318,984.5390186219397,0.0070559728930434055,42_0008.csv
1.5,0.05,300,139532.70988223498,9891,113,134,247,0.02497219694671924,9644,147.7132873909079,836.8257312310318,984.5390186219397,0.0070559728930434055,42_0008.csv
1.5,0.1,300,139532.70988223498,9891,113,134,247,0.02497219694671924,9644,147.7132873909079,836.8257312310318,984.5390186219397,0.0070559728930434055,42_0008.csv
2.0,0.02,300,139532.70988223498,9891,113,390,503,0.05085431200080882,9388,147.7132873909079,2006.2506891709677,2153.963976561876,0.015436982327511681,42_0008.csv
2.0,0.05,300,139532.70988223498,9891,113,390,503,0.05085431200080882,9388,147.7132873909079,2006.2506891709677,2153.963976561876,0.015436982327511681,42_0008.csv
2.0,0.1,300,139532.70988223498,9891,113,390,503,0.05085431200080882,9388,147.7132873909079,2006.2506891709677,2153.963976561876,0.015436982327511681,42_0008.csv
0.5,0.02,300,160188.89474307373,9993,1,326,327,0.03272290603422396,9666,17.713739365399736,211.70862816411338,229.4223675295131,0.0014321989542251518,10_3050.csv
0.5,0.05,300,160188.89474307373,9993,1,326,327,0.03272290603422396,9666,17.713739365399736,211.70862816411338,229.4223675295131,0.0014321989542251518,10_3050.csv
0.5,0.1,300,160188.89474307373,9993,1,326,327,0.03272290603422396,9666,17.713739365399736,211.70862816411338,229.4223675295131,0.0014321989542251518,10_3050.csv
1.0,0.02,300,160188.89474307373,9993,642,606,1248,0.12488742119483638,8745,233.65082288820358,908.6981583503982,1142.3489812386017,0.0071312620208211705,10_3050.csv
1.0,0.05,300,160188.89474307373,9993,642,606,1248,0.12488742119483638,8745,233.65082288820358,908.6981583503982,1142.3489812386017,0.0071312620208211705,10_3050.csv
1.0,0.1,300,160188.89474307373,9993,642,606,1248,0.12488742119483638,8745,233.65082288820358,908.6981583503982,1142.3489812386017,0.0071312620208211705,10_3050.csv
1.5,0.02,300,160188.89474307373,9993,642,606,1248,0.12488742119483638,8745,233.65082288820358,908.6981583503982,1142.3489812386017,0.0071312620208211705,10_3050.csv
1.5,0.05,300,160188.89474307373,9993,642,606,1248,0.12488742119483638,8745,233.65082288820358,908.6981583503982,1142.3489812386017,0.0071312620208211705,10_3050.csv
1.5,0.1,300,160188.89474307373,9993,642,606,1248,0.12488742119483638,8745,233.65082288820358,908.6981583503982,1142.3489812386017,0.0071312620208211705,10_3050.csv
2.0,0.02,300,160188.89474307373,9993,649,606,1255,0.12558791153807666,8738,497.05816575931595,908.6981583503982,1405.7563241097141,0.008775616601665181,10_3050.csv
2.0,0.05,300,160188.89474307373,9993,649,606,1255,0.12558791153807666,8738,497.05816575931595,908.6981583503982,1405.7563241097141,0.008775616601665181,10_3050.csv
2.0,0.1,300,160188.89474307373,9993,649,606,1255,0.12558791153807666,8738,497.05816575931595,908.6981583503982,1405.7563241097141,0.008775616601665181,10_3050.csv
0.5,0.02,300,193062.94216469373,9447,12,276,288,0.030485868529691967,9159,60.50559248758563,85.43146666879586,145.9370591563815,0.00075590404621457,3_2138.csv
0.5,0.05,300,193062.94216469373,9447,12,276,288,0.030485868529691967,9159,60.50559248758563,85.43146666879586,145.9370591563815,0.00075590404621457,3_2138.csv
0.5,0.1,300,193062.94216469373,9447,12,276,288,0.030485868529691967,9159,60.50559248758563,85.43146666879586,145.9370591563815,0.00075590404621457,3_2138.csv
1.0,0.02,300,193062.94216469373,9447,109,276,385,0.0407536784164285,9062,176.41049568181242,85.43146666879586,261.8419623506083,0.001356251797547155,3_2138.csv
1.0,0.05,300,193062.94216469373,9447,109,276,385,0.0407536784164285,9062,176.41049568181242,85.43146666879586,261.8419623506083,0.001356251797547155,3_2138.csv
1.0,0.1,300,193062.94216469373,9447,109,276,385,0.0407536784164285,9062,176.41049568181242,85.43146666879586,261.8419623506083,0.001356251797547155,3_2138.csv
1.5,0.02,300,193062.94216469373,9447,113,276,389,0.041177093257118665,9058,258.4742915197332,85.43146666879586,343.90575818852903,0.0017813141886916743,3_2138.csv
1.5,0.05,300,193062.94216469373,9447,113,276,389,0.041177093257118665,9058,258.4742915197332,85.43146666879586,343.90575818852903,0.0017813141886916743,3_2138.csv
1.5,0.1,300,193062.94216469373,9447,113,276,389,0.041177093257118665,9058,258.4742915197332,85.43146666879586,343.90575818852903,0.0017813141886916743,3_2138.csv
2.0,0.02,300,193062.94216469373,9447,113,276,389,0.041177093257118665,9058,258.4742915197332,85.43146666879586,343.90575818852903,0.0017813141886916743,3_2138.csv
2.0,0.05,300,193062.94216469373,9447,113,276,389,0.041177093257118665,9058,258.4742915197332,85.43146666879586,343.90575818852903,0.0017813141886916743,3_2138.csv
2.0,0.1,300,193062.94216469373,9447,113,276,389,0.041177093257118665,9058,258.4742915197332,85.43146666879586,343.90575818852903,0.0017813141886916743,3_2138.csv
0.5,0.02,300,163509.82308567487,9685,1,2,3,0.0003097573567372225,9682,28.687057590128227,6.1423453726168304,34.82940296274506,0.00021301107361907767,13_3512.csv
0.5,0.05,300,163509.82308567487,9685,1,2,3,0.0003097573567372225,9682,28.687057590128227,6.1423453726168304,34.82940296274506,0.00021301107361907767,13_3512.csv
0.5,0.1,300,163509.82308567487,9685,1,2,3,0.0003097573567372225,9682,28.687057590128227,6.1423453726168304,34.82940296274506,0.00021301107361907767,13_3512.csv
1.0,0.02,300,163509.82308567487,9685,1,2,3,0.0003097573567372225,9682,28.687057590128227,6.1423453726168304,34.82940296274506,0.00021301107361907767,13_3512.csv
1.0,0.05,300,163509.82308567487,9685,1,2,3,0.0003097573567372225,9682,28.687057590128227,6.1423453726168304,34.82940296274506,0.00021301107361907767,13_3512.csv
1.0,0.1,300,163509.82308567487,9685,1,2,3,0.0003097573567372225,9682,28.687057590128227,6.1423453726168304,34.82940296274506,0.00021301107361907767,13_3512.csv
1.5,0.02,300,163509.82308567487,9685,33,7,40,0.004130098089829634,9645,283.991726964215,120.43999010334745,404.43171706756243,0.0024734398792398593,13_3512.csv
1.5,0.05,300,163509.82308567487,9685,33,7,40,0.004130098089829634,9645,283.991726964215,120.43999010334745,404.43171706756243,0.0024734398792398593,13_3512.csv
1.5,0.1,300,163509.82308567487,9685,33,7,40,0.004130098089829634,9645,283.991726964215,120.43999010334745,404.43171706756243,0.0024734398792398593,13_3512.csv
2.0,0.02,300,163509.82308567487,9685,669,541,1210,0.12493546721734641,8475,4621.611861067119,3343.989017254891,7965.60087832201,0.04871634454737465,13_3512.csv
2.0,0.05,300,163509.82308567487,9685,669,541,1210,0.12493546721734641,8475,4621.611861067119,3343.989017254891,7965.60087832201,0.04871634454737465,13_3512.csv
2.0,0.1,300,163509.82308567487,9685,669,541,1210,0.12493546721734641,8475,4621.611861067119,3343.989017254891,7965.60087832201,0.04871634454737465,13_3512.csv
0.5,0.02,300,176290.40047670086,9900,1,14,15,0.0015151515151515152,9885,20.020033430097964,56.03607094919399,76.05610437929195,0.0004314251041102138,42_0288.csv
0.5,0.05,300,176290.40047670086,9900,1,14,15,0.0015151515151515152,9885,20.020033430097964,56.03607094919399,76.05610437929195,0.0004314251041102138,42_0288.csv
0.5,0.1,300,176290.40047670086,9900,1,14,15,0.0015151515151515152,9885,20.020033430097964,56.03607094919399,76.05610437929195,0.0004314251041102138,42_0288.csv
1.0,0.02,300,176290.40047670086,9900,1,27,28,0.0028282828282828283,9872,20.020033430097964,138.48844632398365,158.5084797540816,0.0008991327906991205,42_0288.csv
1.0,0.05,300,176290.40047670086,9900,1,27,28,0.0028282828282828283,9872,20.020033430097964,138.48844632398365,158.5084797540816,0.0008991327906991205,42_0288.csv
1.0,0.1,300,176290.40047670086,9900,1,27,28,0.0028282828282828283,9872,20.020033430097964,138.48844632398365,158.5084797540816,0.0008991327906991205,42_0288.csv
1.5,0.02,300,176290.40047670086,9900,35,132,167,0.01686868686868687,9733,52.047169997803515,843.6671582805286,895.7143282783321,0.005080902453317149,42_0288.csv
1.5,0.05,300,176290.40047670086,9900,35,132,167,0.01686868686868687,9733,52.047169997803515,843.6671582805286,895.7143282783321,0.005080902453317149,42_0288.csv
1.5,0.1,300,176290.40047670086,9900,35,132,167,0.01686868686868687,9733,52.047169997803515,843.6671582805286,895.7143282783321,0.005080902453317149,42_0288.csv
2.0,0.02,300,176290.40047670086,9900,35,132,167,0.01686868686868687,9733,52.047169997803515,843.6671582805286,895.7143282783321,0.005080902453317149,42_0288.csv
2.0,0.05,300,176290.40047670086,9900,35,132,167,0.01686868686868687,9733,52.047169997803515,843.6671582805286,895.7143282783321,0.005080902453317149,42_0288.csv
2.0,0.1,300,176290.40047670086,9900,35,132,167,0.01686868686868687,9733,52.047169997803515,843.6671582805286,895.7143282783321,0.005080902453317149,42_0288.csv
0.5,0.02,300,222591.88579667092,9891,1,23,24,0.002426448286320898,9867,6.400542207509929,70.85033323356355,77.25087544107348,0.0003470516239376271,42_0130.csv
0.5,0.05,300,222591.88579667092,9891,1,23,24,0.002426448286320898,9867,6.400542207509929,70.85033323356355,77.25087544107348,0.0003470516239376271,42_0130.csv
0.5,0.1,300,222591.88579667092,9891,1,23,24,0.002426448286320898,9867,6.400542207509929,70.85033323356355,77.25087544107348,0.0003470516239376271,42_0130.csv
